13;62779f35-90f9-4707-8fbc-65a6c4552404;;;;;1;09-04-2018 13:26;0000-00-00 00:00:00;0000-00-00 00:00:00;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;7a11d8b6-a153-4dbb-820a-799c90bfc36c;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0";;;;2;09-04-2018 14:18;09-04-2018 14:20;09-04-2018 14:17;09-04-2018 14:18;Kvinde;26-35;Sjælland;50.000-100.000;Mellemlang videregående uddannelse (bachelor-niveau);I et forhold;Ja;Ja;Ja;Enig;Adblock Plus;Nej;Ja;Nej;Mikro betalinger (betaling pr. online artikel);Ja;Nej;Kvinde;26-35;Sjælland;50.000-100.000;Mellemlang videregående uddannelse (bachelor-niveau);I et forhold;Ja;Ja;Ja;Enig;Adblock Plus;Nej;Ja;Ved ikke;Mikro betalinger (betaling pr. online artikel);Ja;Nej
28;c005e79f-3209-4710-bf35-39c9101680d4;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36";;;;2;09-04-2018 14:34;09-04-2018 14:35;09-04-2018 14:32;09-04-2018 14:34;Kvinde;26-35;Sjælland;50.000-100.000;Mellemlang videregående uddannelse (bachelor-niveau);Single;Ja;Ja;Ja;Meget enig;uBlock;Nej;Nej;Nej;Mikro betalinger (betaling pr. online artikel);Nej;Nej;Kvinde;26-35;Sjælland;50.000-100.000;Mellemlang videregående uddannelse (bachelor-niveau);Single;Ja;Ja;Ja;Meget enig;uBlock;Nej;Nej;Ved ikke;Mikro betalinger (betaling pr. online artikel);Nej;Nej
29;6a68e964-cc3a-4080-84a9-b3ec942304bb;"Mozilla/5.0 (Linux; Android 7.1.2; F5121 Build/N2G47F19; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;1;09-04-2018 16:18;09-04-2018 16:20;09-04-2018 16:20;09-04-2018 16:21;Kvinde;26-35;Sjælland;500.000-1.000.000;Lang videregående uddannelse (kandidat-niveau);I et forhold;Ja;Ja;Ja;Meget enig;Adblock Plus;Nej;Nej;Ja;Abonnements baseret;Ja;Ja;Kvinde;26-35;Sjælland;500.000-1.000.000;Lang videregående uddannelse (kandidat-niveau);I et forhold;Ja;Ja;Ja;Meget enig;Adblock Plus;Nej;Nej;Ja;Abonnements baseret;Ja;Ja
30;c0e9e21c-0ae6-468a-822b-3006d8c872c2;"Mozilla/5.0 (Linux; Android 7.0; SM-G925F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/64.0.3282.137 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/156.0.0.16.94;]";;;;2;09-04-2018 16:41;09-04-2018 16:42;09-04-2018 16:38;09-04-2018 16:41;Mand;20-25;Sjælland;200.000-500.000;Lang videregående uddannelse (kandidat-niveau);Single;Ja;Ja;Ja;Meget enig;AdBlock;Nej;Nej;Ved ikke;Abonnements baseret;Ved ikke;Ja;Mand;20-25;Sjælland;200.000-500.000;Lang videregående uddannelse (kandidat-niveau);Single;Ja;Ja;Ja;Meget enig;AdBlock;Nej;Nej;Ved ikke;Abonnements baseret;Ved ikke;Ja
31;ce6960cf-76e4-4026-ac40-c08e1cb262da;"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D100 [FBAN/FBIOS;FBAV/166.0.0.53.95;FBBV/101310068;FBDV/iPhone8,4;FBMD/iPhone;FBSN/iOS;FBSV/11.2.6;FBSS/2;FBCR/3DK;FBID/phone;FBLC/da_DK;FBOP/5;FBRV/0]";;;;1;09-04-2018 16:50;09-04-2018 16:54;09-04-2018 16:54;0000-00-00 00:00:00;Kvinde;26-35;Sjælland;500.000-1.000.000;Mellemlang videregående uddannelse (bachelor-niveau);I et forhold;Ja;Ved ikke;Ja;Hverken enig eller uenig;;Nej;Ved ikke;Ved ikke;Ved ikke;Ved ikke;Ja;;;;;;;;;;;;;;;;;
32;c81f515a-f528-4278-ac7b-64d95abef643;"Mozilla/5.0 (Linux; Android 7.0; SM-G925F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/160.0.0.28.92;]";;;;1;09-04-2018 16:50;09-04-2018 16:53;09-04-2018 16:53;09-04-2018 16:53;Mand;20-25;Sjælland;200.000-500.000;Lang videregående uddannelse (kandidat-niveau);Single;Ja;Nej;Ja;Enig;;Ja;Nej;Nej;Abonnements baseret;Ja;Nej;Mand;20-25;Sjælland;200.000-500.000;Lang videregående uddannelse (kandidat-niveau);Single;Ja;Nej;Ja;;;Ja;Nej;Nej;Abonnements baseret;Ja;Nej
33;f289d964-8def-4e58-b47d-3104091380df;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36";;;;1;09-04-2018 16:51;09-04-2018 16:53;09-04-2018 16:53;09-04-2018 16:54;Mand;20-25;Sjælland;50.000-100.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Gift;Ja;Nej;Ja;Hverken enig eller uenig;AdBlock;Ja;Nej;Nej;Abonnements baseret;Ja;Ved ikke;Mand;20-25;Sjælland;50.000-100.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Gift;Ja;Nej;Ja;Hverken enig eller uenig;AdBlock;Ja;Nej;Nej;Abonnements baseret;Ja;Ved ikke
34;73cc3ba4-4721-487f-99c4-9e16dce23977;"Mozilla/5.0 (Linux; Android 7.0; SLA-L22 Build/HUAWEISLA-L22; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;1;09-04-2018 17:03;09-04-2018 17:04;09-04-2018 17:04;09-04-2018 17:05;Mand;20-25;Sjælland;100.000-200.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Single;Ja;Ja;Ja;Enig;AdBlock;Ja;Ja;Ved ikke;Abonnements baseret;Nej;Nej;Mand;20-25;Sjælland;100.000-200.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Single;Ja;Ja;Ja;Enig;;Ja;Ja;Ved ikke;Abonnements baseret;Nej;Nej
35;4bcd1328-0d04-4f1b-a24a-3e44457f4419;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36";;;;1;09-04-2018 17:11;09-04-2018 17:13;09-04-2018 17:13;09-04-2018 17:14;Mand;20-25;Sjælland;50.000-100.000;Mellemlang videregående uddannelse (bachelor-niveau);Gift;Ja;Ja;Ja;Meget enig;AdBlock;Ja;Nej;Nej;Mikro betalinger (betaling pr. online artikel);Nej;Ja;Mand;20-25;Sjælland;50.000-100.000;Mellemlang videregående uddannelse (bachelor-niveau);Gift;Ja;Ja;Ja;Meget enig;AdBlock;Ja;Nej;Ja;Ved ikke;Nej;Nej
36;48f3f1bf-38cc-45c0-99b5-b2e23921c43b;"Mozilla/5.0 (Linux; Android 7.0; SM-G935F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/160.0.0.28.92;]";;;;2;09-04-2018 17:16;0000-00-00 00:00:00;09-04-2018 17:14;09-04-2018 17:16;;;;;;;;;;;;;;;;;;Mand;20-25;Sjælland;0-50.000kr;Lang videregående uddannelse (kandidat-niveau);Single;Ja;Ja;Ja;Meget enig;AdBlock;Nej;Nej;Nej;Ved ikke;Ved ikke;Ved ikke
